eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,type,geodeticDatum
GoA2020_Stn:10:cast1:niskin:100:N48,GoA2020_Stn:10:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:10:cast1:niskin:300:N49,GoA2020_Stn:10:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:11:cast1:niskin:5:N50,GoA2020_Stn:11:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:11:cast1:niskin:25:N51,GoA2020_Stn:11:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:11:cast1:niskin:50:N52,GoA2020_Stn:11:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:11:cast1:niskin:100:N53,GoA2020_Stn:11:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:11:cast1:niskin:300:N54,GoA2020_Stn:11:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:12:cast1:niskin:5:N55,GoA2020_Stn:12:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:12:cast1:niskin:25:N56,GoA2020_Stn:12:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:12:cast1:niskin:50:N57,GoA2020_Stn:12:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:12:cast1:niskin:100:N58,GoA2020_Stn:12:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:12:cast1:niskin:300:N59,GoA2020_Stn:12:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:13:cast1:niskin:5:N60,GoA2020_Stn:13:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:13:cast1:niskin:25:N61,GoA2020_Stn:13:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:13:cast1:niskin:50:N62,GoA2020_Stn:13:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:13:cast1:niskin:100:N63,GoA2020_Stn:13:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:13:cast1:niskin:300:N64,GoA2020_Stn:13:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:14:cast1:niskin:5:N65,GoA2020_Stn:14:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:14:cast1:niskin:25:N66,GoA2020_Stn:14:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:14:cast1:niskin:50:N67,GoA2020_Stn:14:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:14:cast1:niskin:100:N68,GoA2020_Stn:14:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:14:cast1:niskin:300:N69,GoA2020_Stn:14:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:15:cast1:niskin:5:N70,GoA2020_Stn:15:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:15:cast1:niskin:25:N71,GoA2020_Stn:15:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:15:cast1:niskin:50:N72,GoA2020_Stn:15:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:15:cast1:niskin:100:N73,GoA2020_Stn:15:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:15:cast1:niskin:300:N74,GoA2020_Stn:15:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:16:cast1:niskin:5:N75,GoA2020_Stn:16:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:16:cast1:niskin:25:N76,GoA2020_Stn:16:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:16:cast1:niskin:50:N77,GoA2020_Stn:16:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:16:cast1:niskin:100:N78,GoA2020_Stn:16:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:16:cast1:niskin:300:N79,GoA2020_Stn:16:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:21:cast1:niskin:5:N80,GoA2020_Stn:21:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:21:cast1:niskin:25:N81,GoA2020_Stn:21:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:21:cast1:niskin:50:N82,GoA2020_Stn:21:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:21:cast1:niskin:100:N83,GoA2020_Stn:21:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:21:cast1:niskin:300:N84,GoA2020_Stn:21:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:22:cast1:niskin:5:N85,GoA2020_Stn:22:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:22:cast1:niskin:25:N86,GoA2020_Stn:22:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:22:cast1:niskin:50:N87,GoA2020_Stn:22:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:22:cast1:niskin:100:N88,GoA2020_Stn:22:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:22:cast1:niskin:300:N89,GoA2020_Stn:22:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:23:cast1:niskin:5:N90,GoA2020_Stn:23:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:23:cast1:niskin:25:N91,GoA2020_Stn:23:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:23:cast1:niskin:50:N92,GoA2020_Stn:23:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:23:cast1:niskin:100:N93,GoA2020_Stn:23:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:23:cast1:niskin:300:N94,GoA2020_Stn:23:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:25:cast1:niskin:5:N95,GoA2020_Stn:25:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:5:N96,GoA2020_Stn:28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:25:N97,GoA2020_Stn:28:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:50:N98,GoA2020_Stn:28:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:100:N99,GoA2020_Stn:28:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:300:N100,GoA2020_Stn:28:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:N101,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:25:N102,GoA2020_Stn:P:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:50:N103,GoA2020_Stn:P:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:100:N104,GoA2020_Stn:P:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:300:N105,GoA2020_Stn:P:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:5:N106,GoA2020_Stn:Q:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:25:N107,GoA2020_Stn:Q:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:50:N108,GoA2020_Stn:Q:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:100:N109,GoA2020_Stn:Q:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:275:N110,GoA2020_Stn:Q:cast1:niskin:275,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:N111,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:25:N112,GoA2020_Stn:P:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:50:N113,GoA2020_Stn:P:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:100:N114,GoA2020_Stn:P:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:275:N115,GoA2020_Stn:P:cast1:niskin:275,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:5:N116,GoA2020_Stn:P PRIME:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:25:N117,GoA2020_Stn:P PRIME:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:50:N118,GoA2020_Stn:P PRIME:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:100:N119,GoA2020_Stn:P PRIME:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:300:N120,GoA2020_Stn:P PRIME:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:5:N121,GoA2020_Stn:S28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:25:N122,GoA2020_Stn:S28:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:50:N123,GoA2020_Stn:S28:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:100:N124,GoA2020_Stn:S28:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:300:N125,GoA2020_Stn:S28:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:5:N126,GoA2020_Stn:S27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:25:N127,GoA2020_Stn:S27:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:50:N128,GoA2020_Stn:S27:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:100:N129,GoA2020_Stn:S27:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:300:N130,GoA2020_Stn:S27:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:5:N131,GoA2020_Stn:Y27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:25:N132,GoA2020_Stn:Y27:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:50:N133,GoA2020_Stn:Y27:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:100:N134,GoA2020_Stn:Y27:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:300:N135,GoA2020_Stn:Y27:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:5:N136,GoA2020_Stn:Y:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:25:N137,GoA2020_Stn:Y:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:50:N138,GoA2020_Stn:Y:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:100:N139,GoA2020_Stn:Y:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:300:N140,GoA2020_Stn:Y:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:5:N141,GoA2020_Stn:AB:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:25:N142,GoA2020_Stn:AB:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:50:N143,GoA2020_Stn:AB:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:100:N144,GoA2020_Stn:AB:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:300:N145,GoA2020_Stn:AB:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:5:N146,GoA2020_Stn:AF:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:25:N147,GoA2020_Stn:AF:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:50:N148,GoA2020_Stn:AF:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:100:N149,GoA2020_Stn:AF:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:300:N150,GoA2020_Stn:AF:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:5:N151,GoA2020_Stn:AJ:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:25:N152,GoA2020_Stn:AJ:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:50:N153,GoA2020_Stn:AJ:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:100:N154,GoA2020_Stn:AJ:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:300:N155,GoA2020_Stn:AJ:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:5:N156,GoA2020_Stn:AI:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:25:N157,GoA2020_Stn:AI:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:50:N158,GoA2020_Stn:AI:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:100:N159,GoA2020_Stn:AI:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:300:N160,GoA2020_Stn:AI:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:5:N161,GoA2020_Stn:AH:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:25:N162,GoA2020_Stn:AH:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:50:N163,GoA2020_Stn:AH:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:100:N164,GoA2020_Stn:AH:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:300:N165,GoA2020_Stn:AH:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:5:N166,GoA2020_Stn:AK:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:25:N167,GoA2020_Stn:AK:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:50:N168,GoA2020_Stn:AK:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:100:N169,GoA2020_Stn:AK:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:300:N170,GoA2020_Stn:AK:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:5:N171,GoA2020_Stn:AL:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:25:N172,GoA2020_Stn:AL:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:50:N173,GoA2020_Stn:AL:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:100:N174,GoA2020_Stn:AL:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:300:N175,GoA2020_Stn:AL:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:5:N176,GoA2020_Stn:AM:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:25:N177,GoA2020_Stn:AM:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:50:N178,GoA2020_Stn:AM:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:100:N179,GoA2020_Stn:AM:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:300:N180,GoA2020_Stn:AM:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:5:N181,GoA2020_Stn:4:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:25:N182,GoA2020_Stn:4:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:50:N183,GoA2020_Stn:4:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:100:N184,GoA2020_Stn:4:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:300:N185,GoA2020_Stn:4:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:5:N186,GoA2020_Stn:I:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:25:N187,GoA2020_Stn:I:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:50:N188,GoA2020_Stn:I:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:100:N189,GoA2020_Stn:I:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:300:N190,GoA2020_Stn:I:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:5:N191,GoA2020_Stn:3:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:25:N192,GoA2020_Stn:3:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:50:N193,GoA2020_Stn:3:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:100:N194,GoA2020_Stn:3:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:300:N195,GoA2020_Stn:3:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:5:N196,GoA2020_Stn:AV:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:25:N197,GoA2020_Stn:AV:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:50:N198,GoA2020_Stn:AV:cast1:niskin:50,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:100:N199,GoA2020_Stn:AV:cast1:niskin:100,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:300:N200,GoA2020_Stn:AV:cast1:niskin:300,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:5:N201,GoA2020_Stn:AW:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:25:N202,GoA2020_Stn:AW:cast1:niskin:25,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
