eventID,occurrenceID,scientificName,measurementRemarks.x,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,measurementValueID,measurementRemarks.y
IYS:GoA2019_Stn34:bongo:Net2:Z398,IYS:GoA2019_Stn34:bongo:Net2:Z398:zoop_occ-332,Animalia,NA,weight,52.1,IYS:GoA2019_Stn34:bongo:Net2:Z398:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn34:bongo:Net2:Z399,IYS:GoA2019_Stn34:bongo:Net2:Z399:zoop_occ-333,Animalia,NA,individualCount,1,IYS:GoA2019_Stn34:bongo:Net2:Z399:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn34:bongo:Net2:Z399,IYS:GoA2019_Stn34:bongo:Net2:Z399:zoop_occ-333,Animalia,NA,weight,41.2,IYS:GoA2019_Stn34:bongo:Net2:Z399:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn34:bongo:Net2:Z399,IYS:GoA2019_Stn34:bongo:Net2:Z399:zoop_occ-333,Animalia,NA,length,2.0,IYS:GoA2019_Stn34:bongo:Net2:Z399:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:22023,IYS:GoA2019_Stn35:bongo:Net2:22023:zoop_occ-334,Neocalanus cristatus,NA,individualCount,4,IYS:GoA2019_Stn35:bongo:Net2:22023:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:22023,IYS:GoA2019_Stn35:bongo:Net2:22023:zoop_occ-334,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn35:bongo:Net2:22023:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS83,IYS:GoA2019_Stn35:bongo:Net2:SS83:zoop_occ-335,Euphausia pacifica,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:SS83:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS83,IYS:GoA2019_Stn35:bongo:Net2:SS83:zoop_occ-335,Euphausia pacifica,NA,weight,5.5,IYS:GoA2019_Stn35:bongo:Net2:SS83:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS83,IYS:GoA2019_Stn35:bongo:Net2:SS83:zoop_occ-335,Euphausia pacifica,NA,length,16.0,IYS:GoA2019_Stn35:bongo:Net2:SS83:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS84,IYS:GoA2019_Stn35:bongo:Net2:SS84:zoop_occ-336,Euphausia pacifica,NA,length,17.0,IYS:GoA2019_Stn35:bongo:Net2:SS84:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS84,IYS:GoA2019_Stn35:bongo:Net2:SS84:zoop_occ-336,Euphausia pacifica,NA,individualCount,2,IYS:GoA2019_Stn35:bongo:Net2:SS84:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS84,IYS:GoA2019_Stn35:bongo:Net2:SS84:zoop_occ-336,Euphausia pacifica,NA,weight,13.6,IYS:GoA2019_Stn35:bongo:Net2:SS84:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS85,IYS:GoA2019_Stn35:bongo:Net2:SS85:zoop_occ-337,Euphausia pacifica,NA,weight,3.0,IYS:GoA2019_Stn35:bongo:Net2:SS85:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS85,IYS:GoA2019_Stn35:bongo:Net2:SS85:zoop_occ-337,Euphausia pacifica,NA,length,15.0,IYS:GoA2019_Stn35:bongo:Net2:SS85:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS85,IYS:GoA2019_Stn35:bongo:Net2:SS85:zoop_occ-337,Euphausia pacifica,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:SS85:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS86,IYS:GoA2019_Stn35:bongo:Net2:SS86:zoop_occ-338,Thysanoessa spinifera,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:SS86:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS86,IYS:GoA2019_Stn35:bongo:Net2:SS86:zoop_occ-338,Thysanoessa spinifera,NA,weight,5.7,IYS:GoA2019_Stn35:bongo:Net2:SS86:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS86,IYS:GoA2019_Stn35:bongo:Net2:SS86:zoop_occ-338,Thysanoessa spinifera,NA,length,15.0,IYS:GoA2019_Stn35:bongo:Net2:SS86:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS87,IYS:GoA2019_Stn35:bongo:Net2:SS87:zoop_occ-339,Microstomus pacificus,NA,weight,15.7,IYS:GoA2019_Stn35:bongo:Net2:SS87:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Lepidopsetta spp.. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS87,IYS:GoA2019_Stn35:bongo:Net2:SS87:zoop_occ-339,Microstomus pacificus,NA,length,22.0,IYS:GoA2019_Stn35:bongo:Net2:SS87:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Lepidopsetta spp.. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS87,IYS:GoA2019_Stn35:bongo:Net2:SS87:zoop_occ-339,Microstomus pacificus,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:SS87:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Lepidopsetta spp.. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS88,IYS:GoA2019_Stn35:bongo:Net2:SS88:zoop_occ-340,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn35:bongo:Net2:SS88:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS88,IYS:GoA2019_Stn35:bongo:Net2:SS88:zoop_occ-340,Neocalanus cristatus,NA,weight,3.8,IYS:GoA2019_Stn35:bongo:Net2:SS88:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS88,IYS:GoA2019_Stn35:bongo:Net2:SS88:zoop_occ-340,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn35:bongo:Net2:SS88:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS89,IYS:GoA2019_Stn35:bongo:Net2:SS89:zoop_occ-341,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn35:bongo:Net2:SS89:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS89,IYS:GoA2019_Stn35:bongo:Net2:SS89:zoop_occ-341,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn35:bongo:Net2:SS89:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS89,IYS:GoA2019_Stn35:bongo:Net2:SS89:zoop_occ-341,Neocalanus cristatus,NA,weight,4.8,IYS:GoA2019_Stn35:bongo:Net2:SS89:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS90,IYS:GoA2019_Stn35:bongo:Net2:SS90:zoop_occ-342,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn35:bongo:Net2:SS90:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS90,IYS:GoA2019_Stn35:bongo:Net2:SS90:zoop_occ-342,Neocalanus cristatus,NA,weight,4.3,IYS:GoA2019_Stn35:bongo:Net2:SS90:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:SS90,IYS:GoA2019_Stn35:bongo:Net2:SS90:zoop_occ-342,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn35:bongo:Net2:SS90:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,From 2000 micron fraction. Length type: total
IYS:GoA2019_Stn35:bongo:Net2:Z392,IYS:GoA2019_Stn35:bongo:Net2:Z392:zoop_occ-343,Animalia,NA,weight,35.9,IYS:GoA2019_Stn35:bongo:Net2:Z392:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z392,IYS:GoA2019_Stn35:bongo:Net2:Z392:zoop_occ-343,Animalia,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:Z392:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z392,IYS:GoA2019_Stn35:bongo:Net2:Z392:zoop_occ-343,Animalia,NA,length,0.25,IYS:GoA2019_Stn35:bongo:Net2:Z392:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z393,IYS:GoA2019_Stn35:bongo:Net2:Z393:zoop_occ-344,Animalia,NA,weight,42.4,IYS:GoA2019_Stn35:bongo:Net2:Z393:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z393,IYS:GoA2019_Stn35:bongo:Net2:Z393:zoop_occ-344,Animalia,NA,length,0.5,IYS:GoA2019_Stn35:bongo:Net2:Z393:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z393,IYS:GoA2019_Stn35:bongo:Net2:Z393:zoop_occ-344,Animalia,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:Z393:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z394,IYS:GoA2019_Stn35:bongo:Net2:Z394:zoop_occ-345,Animalia,NA,length,1.0,IYS:GoA2019_Stn35:bongo:Net2:Z394:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z394,IYS:GoA2019_Stn35:bongo:Net2:Z394:zoop_occ-345,Animalia,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:Z394:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z394,IYS:GoA2019_Stn35:bongo:Net2:Z394:zoop_occ-345,Animalia,NA,weight,51.0,IYS:GoA2019_Stn35:bongo:Net2:Z394:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z395,IYS:GoA2019_Stn35:bongo:Net2:Z395:zoop_occ-346,Animalia,NA,weight,64.4,IYS:GoA2019_Stn35:bongo:Net2:Z395:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Charlie sample taken from 2000 micron fraction (4 x Neocalanus); 1 gastropod veliger in 2000 micron sample. Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z395,IYS:GoA2019_Stn35:bongo:Net2:Z395:zoop_occ-346,Animalia,NA,individualCount,1,IYS:GoA2019_Stn35:bongo:Net2:Z395:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Charlie sample taken from 2000 micron fraction (4 x Neocalanus); 1 gastropod veliger in 2000 micron sample. Length type: Size fraction
IYS:GoA2019_Stn35:bongo:Net2:Z395,IYS:GoA2019_Stn35:bongo:Net2:Z395:zoop_occ-346,Animalia,NA,length,2.0,IYS:GoA2019_Stn35:bongo:Net2:Z395:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Charlie sample taken from 2000 micron fraction (4 x Neocalanus); 1 gastropod veliger in 2000 micron sample. Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000,IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000:zoop_occ-347,Animalia,NA,individualCount,1,IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Eppendorf; Sagitta. Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000,IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000:zoop_occ-347,Animalia,NA,length,4.0,IYS:GoA2019_Stn36:bongo:Net2:Sta 36 4000:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Eppendorf; Sagitta. Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z631,IYS:GoA2019_Stn36:bongo:Net2:Z631:zoop_occ-348,Animalia,NA,individualCount,1,IYS:GoA2019_Stn36:bongo:Net2:Z631:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z631,IYS:GoA2019_Stn36:bongo:Net2:Z631:zoop_occ-348,Animalia,NA,length,2.0,IYS:GoA2019_Stn36:bongo:Net2:Z631:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z641,IYS:GoA2019_Stn36:bongo:Net2:Z641:zoop_occ-349,Animalia,NA,individualCount,1,IYS:GoA2019_Stn36:bongo:Net2:Z641:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z641,IYS:GoA2019_Stn36:bongo:Net2:Z641:zoop_occ-349,Animalia,NA,length,1.0,IYS:GoA2019_Stn36:bongo:Net2:Z641:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z661,IYS:GoA2019_Stn36:bongo:Net2:Z661:zoop_occ-350,Animalia,NA,individualCount,1,IYS:GoA2019_Stn36:bongo:Net2:Z661:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z661,IYS:GoA2019_Stn36:bongo:Net2:Z661:zoop_occ-350,Animalia,NA,length,0.5,IYS:GoA2019_Stn36:bongo:Net2:Z661:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z699,IYS:GoA2019_Stn36:bongo:Net2:Z699:zoop_occ-351,Animalia,NA,length,0.25,IYS:GoA2019_Stn36:bongo:Net2:Z699:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn36:bongo:Net2:Z699,IYS:GoA2019_Stn36:bongo:Net2:Z699:zoop_occ-351,Animalia,NA,individualCount,1,IYS:GoA2019_Stn36:bongo:Net2:Z699:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:SS91,IYS:GoA2019_Stn37:bongo:Net2:SS91:zoop_occ-352,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn37:bongo:Net2:SS91:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS91,IYS:GoA2019_Stn37:bongo:Net2:SS91:zoop_occ-352,Neocalanus cristatus,NA,weight,3.4,IYS:GoA2019_Stn37:bongo:Net2:SS91:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS91,IYS:GoA2019_Stn37:bongo:Net2:SS91:zoop_occ-352,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn37:bongo:Net2:SS91:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS92,IYS:GoA2019_Stn37:bongo:Net2:SS92:zoop_occ-353,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn37:bongo:Net2:SS92:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS92,IYS:GoA2019_Stn37:bongo:Net2:SS92:zoop_occ-353,Neocalanus cristatus,NA,weight,2.0,IYS:GoA2019_Stn37:bongo:Net2:SS92:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS92,IYS:GoA2019_Stn37:bongo:Net2:SS92:zoop_occ-353,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn37:bongo:Net2:SS92:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS93,IYS:GoA2019_Stn37:bongo:Net2:SS93:zoop_occ-354,Neocalanus cristatus,NA,length,6.0,IYS:GoA2019_Stn37:bongo:Net2:SS93:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS93,IYS:GoA2019_Stn37:bongo:Net2:SS93:zoop_occ-354,Neocalanus cristatus,NA,individualCount,3,IYS:GoA2019_Stn37:bongo:Net2:SS93:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:SS93,IYS:GoA2019_Stn37:bongo:Net2:SS93:zoop_occ-354,Neocalanus cristatus,NA,weight,3.3,IYS:GoA2019_Stn37:bongo:Net2:SS93:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,from 2000micron size fraction. Length type: total
IYS:GoA2019_Stn37:bongo:Net2:Z637,IYS:GoA2019_Stn37:bongo:Net2:Z637:zoop_occ-355,Animalia,NA,weight,41.1,IYS:GoA2019_Stn37:bongo:Net2:Z637:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z637,IYS:GoA2019_Stn37:bongo:Net2:Z637:zoop_occ-355,Animalia,NA,length,0.5,IYS:GoA2019_Stn37:bongo:Net2:Z637:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z637,IYS:GoA2019_Stn37:bongo:Net2:Z637:zoop_occ-355,Animalia,NA,individualCount,1,IYS:GoA2019_Stn37:bongo:Net2:Z637:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z638,IYS:GoA2019_Stn37:bongo:Net2:Z638:zoop_occ-356,Animalia,NA,individualCount,1,IYS:GoA2019_Stn37:bongo:Net2:Z638:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z638,IYS:GoA2019_Stn37:bongo:Net2:Z638:zoop_occ-356,Animalia,NA,weight,37.9,IYS:GoA2019_Stn37:bongo:Net2:Z638:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z638,IYS:GoA2019_Stn37:bongo:Net2:Z638:zoop_occ-356,Animalia,NA,length,1.0,IYS:GoA2019_Stn37:bongo:Net2:Z638:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z639,IYS:GoA2019_Stn37:bongo:Net2:Z639:zoop_occ-357,Animalia,NA,individualCount,1,IYS:GoA2019_Stn37:bongo:Net2:Z639:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z639,IYS:GoA2019_Stn37:bongo:Net2:Z639:zoop_occ-357,Animalia,NA,weight,29.0,IYS:GoA2019_Stn37:bongo:Net2:Z639:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,Length type: Size fraction
IYS:GoA2019_Stn37:bongo:Net2:Z639,IYS:GoA2019_Stn37:bongo:Net2:Z639:zoop_occ-357,Animalia,NA,length,2.0,IYS:GoA2019_Stn37:bongo:Net2:Z639:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,http://vocab.nerc.ac.uk/collection/S11/current/S117/,Length type: Size fraction
