eventID,eventRemarks,parentEventID,notes,eventDate,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,sampleSizeValue,sampleSizeUnit,samplingProtocol,samplingEffort,footprintWKT,coordinateUncertaintyInMeters,type,geodeticDatum,occurrenceID,scientificName,scientificNameID,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,organismQuantity,organismQuantityType,stage,lifeStage,sex,reproductiveCondition,occurrenceRemarks
GoA2019_Stn25:bongo:Net2:SS55,sample,GoA2019_Stn25:bongo:Net2,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc113,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,sample,GoA2019_Stn25:bongo:Net2,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc114,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:SS55,sample,GoA2019_Stn25:bongo:Net2,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc115,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:Z318,sample,GoA2019_Stn25:bongo:Net2,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc130,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn25:bongo:Net2:Z318,sample,GoA2019_Stn25:bongo:Net2,NA,2019-03-01T08:30:00Z,55.666666666666664,-145.99683333333334,250,250,39.611748575498581,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.99683333333334   55.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc131,Aequorea sp.,urn:lsid:marinespecies.org:taxname:116998,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:Z328,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net2:Z329,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net2:Z331,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net2:Z332,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS62,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc133,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS63,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc134,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS64,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc135,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS65,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc136,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn26:bongo:Net2:SS61,sample,GoA2019_Stn26:bongo:Net2,NA,2019-03-01T16:40:00Z,54.669333333333334,-145.98599999999999,250,250,36.874630014630014,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -145.98599999999999   54.669333333333334 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc132,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn27:bongo:Net2:Z301,sample,GoA2019_Stn27:bongo:Net2,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net2:Z302,sample,GoA2019_Stn27:bongo:Net2,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net2:Z303,sample,GoA2019_Stn27:bongo:Net2,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net2:Z304,sample,GoA2019_Stn27:bongo:Net2,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn27:bongo:Net2:Z305,sample,GoA2019_Stn27:bongo:Net2,NA,2019-03-02T00:50:00Z,53.666666666666664,-146,250,250,40.603228901978902,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   53.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2:Z367,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2:Z366,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2:Z365,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2:Z307,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc138,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc139,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS68,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc140,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS70,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc145,Radiolarians,urn:lsid:marinespecies.org:taxname:582421,Chromista,Radiozoa,NA,NA,NA,NA,present,size fractionated & frozen,>1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS67,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc137,Paraphronima (gracilis),urn:lsid:marinespecies.org:taxname:236597,Animalia,Arthropoda,Malacostraca,Amphipoda,Paraphronimidae,Paraphronima,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc141,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc142,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc143,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn28:bongo:Net2:SS69,sample,GoA2019_Stn28:bongo:Net2,NA,2019-03-02T08:40:00Z,52.668333333333337,-146,250,250,37.090857107107112,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   52.668333333333337 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc144,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:Z364,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net2:Z377,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net2:Z378,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net2:Z379,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS74,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc150,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS75,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc151,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS76,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc152,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:22022.0,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc146,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS73,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc149,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS71,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc147,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn29:bongo:Net2:SS72,sample,GoA2019_Stn29:bongo:Net2,NA,2019-03-02T16:45:00Z,51.667166666666667,-146,250,250,37.285988873488876,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   51.667166666666667 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc148,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:Z345,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net2:Z346,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net2:Z374,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS80,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS78,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc154,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,21,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS79,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc155,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,22,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn30:bongo:Net2:SS77,sample,GoA2019_Stn30:bongo:Net2,NA,2019-03-03T01:05:00Z,50.666666666666664,-146,250,250,39.332235504735507,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   50.666666666666664 ),0,HumanObservation,EPSG:4326,IYS_GoA2019_zocc153,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,13,individuals,"NA",http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn31:bongo:Net2:Z386,sample,GoA2019_Stn31:bongo:Net2,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,38.145623411873416,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn31:bongo:Net2:Z380,sample,GoA2019_Stn31:bongo:Net2,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,38.145623411873416,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn31:bongo:Net2:Z381,sample,GoA2019_Stn31:bongo:Net2,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,38.145623411873416,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GoA2019_Stn31:bongo:Net2:Z400,sample,GoA2019_Stn31:bongo:Net2,NA,2019-03-03T08:50:00Z,49.666666666666664,-146,250,250,38.145623411873416,L,vertical Bongo Net deployment,Volume sea water filtered,POINT  ( -146   49.666666666666664 ),0,HumanObservation,EPSG:4326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
